mem_id,trans_id,similar_trans,desc,date_diff,date_var,amt,cat,discret,sub,label
1.00E+15,1.00E+16,1.00E+16,paypaldesinstferidosdesignzindncoidpayp,12.14,NA,0,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396832636500|10008396843482900|10008396843482900,publisupermaracworthga,1.14,2.29,9.01,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004273458400|10000004273458400|10000004273458400|10000004273458300|10000004273458300,deposittransferfromloanmobilebankingtransfer,1.2,1.84,3.45,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268527700|10000004269945300|10000004271318700|10000004273401000|10000004273753600,purchaseauthorizedoncomcastcalifornccascard,3.6,5.45,2.51,Cable/Satellite Services,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004267971400|10000004268428900|10000004268527800|10000004268996300|10000004269040100,targettpurchasetargettrochrochesterhilmi,0.69,0.67,10.48,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812270306800|10002812270306800,thehomedepotnbergen,0.07,0.01,151.46,Home Improvement,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812391340700|10002812411695600|10002812432832000,momentumcmomentumcheckingmonthlyfee,4.24,0.05,0,Service Charges/Fees,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396750306800|10008396788024000|10008396840349200,achdebitsprintonlinepmt,4.24,1.48,0.01,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396160294500|10008396253878000|10008396462623500|10008396496755700|10008396203692100|10008396228125800|10008396578090100|10008396592308900,paymentreceivedthankyou,2.04,3.26,240.49,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+18,1000137223211320000|1000137223026600000|1000137223211320000|1000137223026600000|1000137223211320000,pospurchikeafriscotfriscoikeafriscous,0.03,0,78.45,Home Improvement,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396723200900|10008396723201700|10008396723200900|10008396725965900|10008396723200700|10008396723201300|10008396723201300|10008396723200600|10008396725965900|10008396725962900|10008396732441700|10008396732360400|10008396734887000|10008396741954700|10008396742498700|10008396744741700|10008396744741700|10008396746716400|10008396746713700|10008396758783700|10008396758783700|10008396760625700|10008396760922900|10008396780323900|10008396782140600|10008396782140600|10008396781040400|10008396794339900|10008396794338100|10008396798834800|10008396795939800|10008396798834800|10008396798055600|10008396805391500|10008396801854400|10008396804736300|10008396804736300|10008396805391500|10008396805391500|10008396874157700|10008396874157700|10008396807043200|10008396807313200|10008396874157700|10008396810125300|10008396874157700|10008396809883700|10008396813995000|10008396817134500|10008396874157700|10008396820598100|10008396823375800|10008396874157700|10008396874157700|10008396820598100|10008396823375800|10008396823313800|10008396874157600|10008396823375800|10008396830019500|10008396834906500|10008396874157500|10008396830387100|10008396874157500|10008396835889500|10008396834906500|10008396874157400|10008396838671300|10008396837316600|10008396839374100|10008396874157400|10008396840635500|10008396874157300|10008396874157300|10008396847413700|10008396846159500|10008396847413700|10008396846159500|10008396857600900|10008396874157300|10008396856129000|10008396868375600|10008396869281400|10008396874157200|10008396870434100|10008396871921900|10008396874157200|10008396872797700|10008396875187000|10008396879189400|10008396883654400|10008396882050900|10008396883127300|10008396883654400|10008396890677700|10008396890677700|10008396893029800|10008396893029800|10008396893068200|10008396893029800|10008396893068200|10008396893026500|10008396900691200|10008396900685900|10008396900756000|10008396900756000|10008396900755900|10008396900755900|10008396900685900|10008396900685900|10008396900755900|10008396900685900|10008396906785900|10008396906566300|10008396906785900|10008396906562600|10008396910740400|10008396910358000|10008396915847900|10008396915847900|10008396920488900|10008396920488900,rebeccascafenewtonmacard,0.15,0.08,1.16,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004269596900|10000004270927500|10000004272442600|10000004273120100|10000004273669100,webinitiatedpaymentatallyallypaymts,3.49,3.85,0,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396793643200|10008396839577800|10008396897105500,recurringcheckcardpurchasejfacomca,4.19,0.05,0.01,Office Supplies,FALSE,TRUE,0
1.61E+18,-2.34E+18,-2336738853253700000|-2336738853234280000|-2336738853201310000|-2336738853197310000|-2336738853195050000|-2336738853193190000,dunkinqdavie,2.38,5.34,5.62,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,chipotlenewtonmacard,0,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356839550900|10012356839550900|10012356894340700|10012356894340700|10012356894340700,depositdividend,0.86,3.67,0.44,Deposits,FALSE,FALSE,0
9.71E+17,4.87E+18,4.87E+18,onlinepaymenttoepress,2.71,NA,5.39,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396533984600|10008396538660400|10008396553711600|10008396553711600|10008396556779500|10008396559823400,harristeeterraleighnc,0.6,0.4,12.36,Groceries,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2336738853281820000|-2336738853252180000|-2336738853263190000|-2336738853255720000|-2336738853241920000|-2336738853241920000|-2336738853216010000|-2336738853196230000|-2336738853193850000|-2336738853187270000,internetpaymentthankyou,1.8,3.13,31.91,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,theolivegardcolumbusoh,6,NA,1.79,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268645200|10000004269222300|10000004269222300|10000004269643100|10000004270667100|10000004271069300|10000004271782400|10000004271998300|10000004272294500|10000004272859700|10000004273401300|10000004274037800|10000004274122300,krogerslivernoisrochestermi,1.33,1.08,26.13,Groceries,FALSE,FALSE,0
9.71E+17,-8.74E+18,-8736738853223930000|-8736738853218230000,foodless,3,8,9.04,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,wendyslancasterpausa,0.86,NA,0.53,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356593949600|10012356593950000|10012356593950100|10012356593950000|10012356593949600|10012356593950000|10012356593950000|10012356593950100|10012356593950100|10012356593950000|10012356593950000|10012356601882400|10012356603697400,deltaairlinesatlanta,1.07,1.21,348.74,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,vitvitaminshoppecomnjcard,0,NA,0,Healthcare/Medical,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,externalwithdrawalclpddplanutilpymt,5.14,NA,18.67,Utilities,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396487183500|10008396487183500|10008396490226900|10008396494074700,paymentreceivedthankyou,1.04,2.41,482.14,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396740949700|10008396842207500|10008396861294900|10008396889337400,sanclementeartsuppsanclementeca,3.21,10.97,146.06,Hobbies,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812250761200|10002812256607900|10002812265516400,pearlvisionmckinneytx,0,0,0,Healthcare/Medical,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,bangkokcuisinerochestermi,9.43,NA,4.96,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,panerabreadconcordca,2.86,NA,0.21,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268037300|10000004271730900|10000004272572100,papajoesgourmktbirminghammi,4.81,33.72,31.26,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004269596900|10000004270927500|10000004272442600|10000004273668900,billpaydepartmentofedrecurringxxxxxon,4.36,0.07,0,Other Bills,FALSE,FALSE,1
1.00E+15,1.00E+16,10000004268645200|10000004268705300|10000004269151700|10000004269945200|10000004269988600|10000004270308800|10000004270373800|10000004271257800|10000004271257800|10000004271832800|10000004273246000,servicefee,1.35,1.93,4.78,Service Charges/Fees,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356779305400|10012356828263300|10012356885711600,achwdcapitalonetypecrcardpmtcocapitaloneachtracenumber,4.33,0.13,1.1,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,10002812362852900|10002812371771700|10002812380671500|10002812389983200|10002812398573800|10002812400320000|10002812411536500|10002812421733400|10002812441769100,electronicdeposittwirelessllc,1.9,1.49,551.68,Deposits,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,uberuberztft,11.43,NA,36.69,Travel,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2.34E+18,capitaloneonlinepymtauthdatefeb,0.43,NA,203.42,Credit Card Payments,FALSE,FALSE,1
9.71E+17,4.87E+18,4.87E+18,draftwithdrawaljimmyhulasuniversityjimmyhulasuniverorlandoflustrace,9,NA,0,ATM/Cash Withdrawals,FALSE,FALSE,0
9.71E+17,4.87E+18,4.87E+18,draftwithdrawalachaagggreentreeregpaymnt,2,NA,0,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,debitcardwdtacocabanalancastertdatecard,15.71,NA,2.41,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396517085900|10008396555024000,chipotlelynchburg,4.07,1.23,0.03,Restaurants/Dining,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2336738853266980000|-2336738853253700000|-2336738853245390000|-2336738853234280000,bjspembrokepipembrokepibjsclub,2,0.14,28.81,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,marianos,0.57,NA,0.05,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,pospurchdropbocadbttcchelpdropbous,4.43,NA,0,Online Services,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396496792200|10008396529623100|10008396529285700|10008396563218300|10008396563067200|10008396598549600|10008396598308800,etraspacestoragenewton,1.82,5.15,0,Rent,FALSE,FALSE,1
1.00E+15,1.00E+16,10000004267971400|10000004268348100|10000004268507500|10000004268950200|10000004269151700|10000004269835200|10000004270044400|10000004270503100|10000004270667100|10000004271194100|10000004271361700|10000004271782400|10000004271998500|10000004272144500|10000004272572200|10000004272794600|10000004273116900|10000004273311700|10000004273454400|10000004273717400|10000004273849900,stateofmiocsmippdid,0.9,0.51,605.29,Other Income,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,ironhorsetavernnorcross,2.86,NA,15.64,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812381073000|10002812400132700|10002812421928000|10002812441209500,comeddesutilbilidindncoid,4.5,0.22,3.91,Utilities,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,autozonemidlothiant,0.14,NA,2.09,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356763453500|10012356693800100|10012356763452900,transfertoloan,1.86,10.35,1487.81,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,whataburgerqmorelessdallastfastfoodrestaurants,7.43,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,orientaltradingco,5.57,NA,97,Entertainment,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396771881100|10008396797070600,dayynochegranvilleoh,3.21,2.95,0.92,Uncategorized,FALSE,FALSE,0
9.71E+17,4.87E+18,4866331834850040000|4866331834919860000|4866331835368190000,divanailspafriscot,5.48,16.44,6.85,Personal Care,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,withdrawallifelockpayment,4.43,NA,0,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004269542900|10000004270502900|10000004271194000|10000004271509700|10000004271633200|10000004273120000|10000004273600300|10000004273600300|10000004273938000,samsclubflintmi,1.87,2.02,99.51,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396544555700|10008396536295700|10008396536296200,redemptioncredit,0.05,0.01,5.67,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,recurringtransfertohardycwaysavesavingsrefopegbpcl,0,NA,181.25,Transfers,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,withdrawaldebitcardremystailorincftmyersfl,3.57,NA,0,ATM/Cash Withdrawals,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2.34E+18,nationalrifleassociationofamerica,0,NA,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,benefitmontanaavesantamonic,14.43,NA,0.58,Uncategorized,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,thefieldirishpubeat,0.29,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396493470200|10008396504257000|10008396506496400|10008396530572000|10008396530783200|10008396532259800|10008396542551200|10008396555654100|10008396557342600|10008396562682500|10008396565878000|10008396565878000|10008396569875700|10008396571905000|10008396581323200|10008396588025700|10008396590366000|10008396592755400|10008396593915500|10008396597941000|10008396601130600|10008396601130600|10008396612039700|10008396614495500|10008396621158400|10008396621158400,cvspharmacy,0.72,0.55,4.5,Healthcare/Medical,FALSE,FALSE,0
1.00E+15,1.00E+17,100009641616667000|100009641607746000|100009641647094000|100009641649453000|100009641665079000|100009641685822000|100009641685468000|100009641690794000|100009641706329000|100009641697289000|100009641698426000|100009641701936000|100009641715105000|100009641706329000|100009641730963000|100009641718769000|100009641748517000|100009641739856000|100009641741643000|100009641731082000|100009641748517000|100009641739856000,walmart,0.79,1.16,0,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+18,1.00E+18,rickerspurchasewthstandersonin,0,NA,12.42,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,uncoverrewondim,0,NA,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,totaldefensecom,2,NA,0,Online Services,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396691096500|10008396691096500|10008396697168800|10008396718791900|10008396721434400|10008396723857800|10008396726639600|10008396498913700|10008396746739200|10008396758762200|10008396768349700|10008396768349600|10008396516977400|10008396778184000|10008396797070600|10008396801215000|10008396552591100|10008396841119400|10008396841119400|10008396560987300|10008396851958000|10008396851958000|10008396874688700|10008396888279600|10008396928673000|10008396928672900,rossgranvillemargranvilleoh,0.75,0.42,10.71,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812387669700|10002812406133400|10002812426819400|10002812445754600,electronicwithdrawalnavient,4.29,0.1,4.96,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,starbucksmckinmckinneytx,0,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396738936700|10008396805600700,checkcardpopeyesorlandofl,4.86,0.37,0.2,Restaurants/Dining,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,otherdecreasejanmercurycasualtypayment,8.57,NA,0,Other Expenses,FALSE,TRUE,0
1.00E+15,1.00E+16,10000004270667000|10000004272137100|10000004272354900|10000004273449900|10000004273449900,capitalonenacapitalonewebid,1.8,4.34,0,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,10002812255016300|10002812270843700,uberuberjfcg,3.79,1.23,13.66,Travel,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2336738853250810000|-2336738853270580000,michaelliptak,0,0,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+18,1.00E+18,fortbendcopurchasefortbendcogorichmondt,1.29,NA,5.43,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004270667100|10000004272132400|10000004273120000|10000004273122900,webinitiatedpaymentatameepaymentachpmtw,2.07,5.72,71.45,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,10002812238096100|10002812251896900,uberuberrgwb,5.79,3.68,40.48,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396485933700|10008396494351400|10008396500916100|10008396506234800|10008396511983300,foreigntransactionfeekiwinardobakkentrondheim,0.8,0.05,0.22,Service Charges/Fees,FALSE,FALSE,0
9.71E+17,4.87E+18,4866331834893430000|4866331834919860000|4866331834919860000,pollotropicalfriscot,1.24,2.46,3.97,Restaurants/Dining,FALSE,FALSE,0
9.71E+17,-8.74E+18,-8.74E+18,venuedriverevents,0,NA,12.07,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,searchcomincdesplaines,0,NA,393.39,Online Services,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812222958500|10002812237974400|10002812246762100|10002812262264500,idrivecomcausa,4.29,0.99,0,Automotive Expenses,FALSE,FALSE,1
1.00E+15,1.00E+16,10002812381022400|10002812402316400|10002812422840300|10002812439863300,billpmtitpatmosenergy,4.21,0.12,26.75,Utilities,FALSE,FALSE,1
1.00E+15,1.00E+16,10000004268037400|10000004268900900|10000004268900900|10000004269543000|10000004270776600|10000004269597000|10000004269835400|10000004270135900|10000004270503100|10000004272294700|10000004272294800|10000004272572300|10000004272572300|10000004272859700|10000004272954500|10000004273120100|10000004273120100|10000004273169500|10000004273450000|10000004273595300|10000004273717400|10000004273893300|10000004273938200|10000004273938200,postraderjoes,0.79,1.27,30.15,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812226532500|10002812239922200|10002812253875700,earlypaydiscount,4.24,0.05,0.55,Other Income,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396564721600|10008396600992600,purchaseinterestcharge,4.36,0.01,3.71,Interest,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396861294900|10008396861510500,theflamebroilersanclementeca,0.93,1.23,4.47,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,squareincamwebid,8.14,NA,0,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396533413200|10008396572470500,capitalonemobilepymtauthdatejan,6.57,4.94,519,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,msftbolivewa,4.43,NA,0,Entertainment,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,paymentthankyoureferencenumberetmmepostdatefebreferencenumberetmmepostdatefeb,2,NA,100,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,napervilleqpsnapervilleilusa,0,NA,3.17,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+17,100013723599261000|100013723656766000|100013723735215000,rdtoolssugarlandt,3.33,8.33,67.17,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396784971200|10008396835374100|10008396835374100|10008396846917700|10008396892991900,internetbankingbillpaydebitwellsfargocardservicesconsumer,2.26,2.38,9.43,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396717429800|10008396733103800|10008396766996200|10008396790053900|10008396815293600,checkcardwendysorlandofl,1.69,0.65,1.28,Restaurants/Dining,FALSE,TRUE,0
1.00E+15,1.00E+16,10012356786282700|10012356878786100|10012356866055300|10012356910595600,poswdwalgreensemainstmidlothiantcard,3.5,3.65,17.11,Healthcare/Medical,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,ispapimdsbalinqfctiisofee,0,NA,0,Service Charges/Fees,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268428900|10000004273717200,dteenergywebid,8.36,139.68,20.31,Utilities,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,jackinthebodanapointca,0.14,NA,0.07,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812238929400|10002812248482600,alibabameditereanerichardsonrestaurant,5.14,8,1.85,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+18,1000137222721470000|1000137222907780000|1000137222783390000,efttransysaysareimb,0.38,0.44,0.18,Other Income,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396874688700|10008396908946800,dairyqueennewarkoh,4.79,9.81,1.4,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,membershipfee,0,NA,121,Service Charges/Fees,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812218204300|10002812256570600,pcclosindiost,6.93,51.44,0.17,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,turksdanawarfin,0,NA,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,atmcashdepositnthstphoeniaz,0,NA,55.56,ATM/Cash Withdrawals,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2336738853254960000|-2336738853253700000|-2336738853253700000,redbodvdrentalzedvdrental,0.24,0.05,0.64,Entertainment,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,poswalmartbrooksbyvillagdanversmacard,0,NA,0,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonpaloaltocafepaloaltocascard,0,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812250601200|10002812271829400|10002812271829400,shelloilnampaidusa,2,11.16,0.93,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812414232400|10002812436897900,mobiledeposit,5,0.16,1389.3,Deposits,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,deltaairdetroitmi,7.86,NA,14.41,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,debitpurchasevisanitzpinestorefeathervilleid,1,NA,6.59,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,achdepositpaytrusttypepidmcopaytrustachtracenumber,0,NA,0.01,Other Bills,FALSE,FALSE,0
